Product ID=2c, Serial#=TV113102307, SWVersion=(See Log Data), HWVersion=(See Log Data)
------------------------------------------------------------------
LOG ID 0017 (Encrypted Significant Event Text) 1159654 total bytes
03/19/2024 18:47:48  03/19/2024 15:56:48 E-00173     0 65535  ERR_START_ON_BATTERY  INFO_ALARM  <UTC:1710874068_0017>
03/19/2024 18:47:46  03/19/2024 15:56:46 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1710874066_0017>
03/19/2024 18:47:45  03/19/2024 15:56:45 E-00165    12     0  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1710874065_0017>
03/19/2024 18:47:44  03/19/2024 15:56:44 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1710874064_0017>
03/19/2024 18:47:44  03/19/2024 15:56:44 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1710874064_0017>
03/19/2024 18:47:44  03/19/2024 15:56:44 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1710874064_0017>
03/19/2024 18:47:44  03/19/2024 15:56:44 E-00324     2 65535  ERR_POWER_ON  KEYPRESS  <UTC:1710874064_0017>
03/19/2024 18:30:36  03/19/2024 15:39:36 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1710873036_0017>
03/19/2024 18:30:36  03/19/2024 15:39:36 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1710873036_0017>
03/19/2024 18:30:35  03/19/2024 15:39:35 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1710873035_0017>
03/19/2024 18:30:35  03/19/2024 15:39:35 E-00165  6493     1  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1710873035_0017>
03/19/2024 18:28:36  03/19/2024 15:37:36 E-00121   100     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710872916_0017>
03/19/2024 17:59:10  03/19/2024 15:08:10 E-00114     5     7  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710871150_0017>
03/19/2024 17:58:47  03/19/2024 15:07:47 E-00121   100    31  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710871127_0017>
03/19/2024 17:47:26  03/19/2024 14:56:26 E-00114     0    15  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710870446_0017>
03/19/2024 17:47:05  03/19/2024 14:56:05 E-00121   100    37  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710870425_0017>
03/19/2024 17:27:56  03/19/2024 14:36:56 E-00114     1     1  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710869276_0017>
03/19/2024 17:27:35  03/19/2024 14:36:35 E-00121   100    24  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710869255_0017>
03/19/2024 17:18:07  03/19/2024 14:27:07 E-00121   100    26  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710868687_0017>
03/19/2024 17:16:20  03/19/2024 14:25:20 E-00121   100     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710868580_0017>
03/19/2024 16:54:05  03/19/2024 14:03:05 E-00121   100     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710867245_0017>
03/19/2024 16:36:39  03/19/2024 13:45:39 E-00121   100     4  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710866199_0017>
03/19/2024 16:30:31  03/19/2024 13:39:31 E-00121   100     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710865831_0017>
03/19/2024 16:24:08  03/19/2024 13:33:08 E-00121   100    11  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710865448_0017>
03/19/2024 16:23:29  03/19/2024 13:32:29 E-00121   100    11  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710865409_0017>
03/19/2024 16:22:12  03/19/2024 13:31:12 E-00121   100    10  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710865332_0017>
03/19/2024 15:48:18  03/19/2024 12:57:18 E-00121   100     4  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710863298_0017>
03/19/2024 15:47:34  03/19/2024 12:56:34 E-00121   100     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710863254_0017>
03/19/2024 15:45:58  03/19/2024 12:54:58 E-00121   100    25  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710863158_0017>
03/19/2024 15:44:00  03/19/2024 12:53:00 E-00121   100     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710863040_0017>
03/19/2024 15:42:36  03/19/2024 12:51:36 E-00121   100    13  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710862956_0017>
03/19/2024 15:42:14  03/19/2024 12:51:14 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710862934_0017>
03/19/2024 15:41:34  03/19/2024 12:50:34 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1710862894_0017>
03/19/2024 15:40:32  03/19/2024 12:49:32 E-00121   100     8  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710862832_0017>
03/19/2024 15:38:55  03/19/2024 12:47:55 E-00121   100     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710862735_0017>
03/19/2024 15:38:34  03/19/2024 12:47:34 E-00114     0     8  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710862714_0017>
03/19/2024 15:38:14  03/19/2024 12:47:14 E-00121   100    28  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710862694_0017>
03/19/2024 14:57:05  03/19/2024 12:06:05 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710860225_0017>
03/19/2024 14:55:57  03/19/2024 12:04:57 E-00121   100     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710860157_0017>
03/19/2024 14:55:20  03/19/2024 12:04:20 E-00114     7     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710860120_0017>
03/19/2024 14:55:13  03/19/2024 12:04:13 E-00121   100    13  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710860113_0017>
03/19/2024 14:42:43  03/19/2024 11:51:43 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710859363_0017>
03/19/2024 14:42:28  03/19/2024 11:51:28 E-00121   100    14  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710859348_0017>
03/19/2024 14:42:19  03/19/2024 11:51:19 E-00114     0    22  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710859339_0017>
03/19/2024 14:42:18  03/19/2024 11:51:18 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710859338_0017>
03/19/2024 14:42:18  03/19/2024 11:51:18 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1710859338_0017>
03/19/2024 14:42:13  03/19/2024 11:51:13 E-00121   100     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710859333_0017>
03/19/2024 14:42:03  03/19/2024 11:51:03 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710859323_0017>
03/19/2024 14:41:52  03/19/2024 11:50:52 E-00114     2    11  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710859312_0017>
03/19/2024 14:41:18  03/19/2024 11:50:18 E-00110    83     6  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1710859278_0017>
03/19/2024 14:41:10  03/19/2024 11:50:10 E-00110     0     5  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1710859270_0017>
03/19/2024 14:41:08  03/19/2024 11:50:08 E-00165  6494     5  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1710859268_0017>
03/19/2024 14:40:30  03/19/2024 11:49:30 E-00114     0    43  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710859230_0017>
03/19/2024 14:40:06  03/19/2024 11:49:06 E-00121   100   117  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710859206_0017>
03/19/2024 14:35:36  03/19/2024 11:44:36 E-00121   100    22  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710858936_0017>
03/19/2024 14:35:03  03/19/2024 11:44:03 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1710858903_0017>
03/19/2024 13:55:49  03/19/2024 11:04:49 E-00121   100     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710856549_0017>
03/19/2024 13:42:58  03/19/2024 10:51:58 E-00121   100    17  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710855778_0017>
03/19/2024 13:42:19  03/19/2024 10:51:19 E-00121   100    10  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710855739_0017>
03/19/2024 13:39:24  03/19/2024 10:48:24 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1710855564_0017>
03/19/2024 13:38:03  03/19/2024 10:47:03 E-00114     7    46  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710855483_0017>
03/19/2024 13:37:41  03/19/2024 10:46:41 E-00121   100    69  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710855461_0017>
03/19/2024 13:24:47  03/19/2024 10:33:47 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1710854687_0017>
03/19/2024 13:04:25  03/19/2024 10:13:25 E-00121   100    10  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710853465_0017>
03/19/2024 12:53:05  03/19/2024 10:02:05 E-00110    87     4  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1710852785_0017>
03/19/2024 12:46:26  03/19/2024 09:55:26 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1710852386_0017>
03/19/2024 12:22:26  03/19/2024 09:31:26 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1710850946_0017>
03/19/2024 12:14:15  03/19/2024 09:23:15 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710850455_0017>
03/19/2024 12:14:07  03/19/2024 09:23:07 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1710850447_0017>
03/19/2024 12:12:18  03/19/2024 09:21:18 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1710850338_0017>
03/19/2024 12:06:38  03/19/2024 09:15:38 E-00121   100    16  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710849998_0017>
03/19/2024 11:45:43  03/19/2024 08:54:43 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710848743_0017>
03/19/2024 11:41:30  03/19/2024 08:50:30 E-00114     1    22  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710848490_0017>
03/19/2024 11:41:09  03/19/2024 08:50:09 E-00121   100    45  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710848469_0017>
03/19/2024 10:54:27  03/19/2024 08:03:27 E-00121   100    13  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710845667_0017>
03/19/2024 10:07:01  03/19/2024 07:16:01 E-00114     4    31  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710842821_0017>
03/19/2024 10:06:54  03/19/2024 07:15:54 E-00121   100    39  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710842814_0017>
03/19/2024 00:00:10  03/18/2024 21:09:10 E-00121   100    10  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710806410_0017>
03/18/2024 23:59:15  03/18/2024 21:08:15 E-00121   100    16  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710806355_0017>
03/18/2024 23:53:09  03/18/2024 21:02:09 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710805989_0017>
03/18/2024 23:44:54  03/18/2024 20:53:54 E-00121   100    22  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710805494_0017>
03/18/2024 20:02:57  03/18/2024 17:11:57 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710792177_0017>
03/18/2024 20:00:14  03/18/2024 17:09:14 E-00121   100     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710792014_0017>
03/18/2024 19:59:34  03/18/2024 17:08:34 E-00121   100    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710791974_0017>
03/18/2024 19:58:44  03/18/2024 17:07:44 E-00121   100     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710791924_0017>
03/18/2024 19:58:34  03/18/2024 17:07:34 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710791914_0017>
03/18/2024 19:58:19  03/18/2024 17:07:19 E-00114     3    15  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710791899_0017>
03/18/2024 19:58:00  03/18/2024 17:07:00 E-00121   100    34  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710791880_0017>
03/18/2024 19:39:26  03/18/2024 16:48:26 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1710790766_0017>
03/18/2024 19:38:50  03/18/2024 16:47:50 E-00110    86    11  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1710790730_0017>
03/18/2024 19:38:48  03/18/2024 16:47:48 E-00114     5    11  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710790728_0017>
03/18/2024 19:38:43  03/18/2024 16:47:43 E-00121   100    35  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710790723_0017>
03/18/2024 19:38:12  03/18/2024 16:47:12 E-00114     0    16  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710790692_0017>
03/18/2024 19:37:48  03/18/2024 16:46:48 E-00121   100    40  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710790668_0017>
03/18/2024 19:35:49  03/18/2024 16:44:49 E-00121   100     7  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710790549_0017>
03/18/2024 19:34:47  03/18/2024 16:43:47 E-00121   100    23  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710790487_0017>
03/18/2024 19:31:33  03/18/2024 16:40:33 E-00121   100     4  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710790293_0017>
03/18/2024 19:29:29  03/18/2024 16:38:29 E-00114     5    15  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710790169_0017>
03/18/2024 19:29:25  03/18/2024 16:38:25 E-00121   100    21  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710790165_0017>
03/18/2024 19:29:25  03/18/2024 16:38:25 E-00110     0    19  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1710790165_0017>
03/18/2024 19:29:23  03/18/2024 16:38:23 E-00165  6498    21  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1710790163_0017>
03/18/2024 19:28:34  03/18/2024 16:37:34 E-00121   100     8  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710790114_0017>
03/18/2024 19:26:45  03/18/2024 16:35:45 E-00121   100    24  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710790005_0017>
03/18/2024 19:26:14  03/18/2024 16:35:14 E-00121   100    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710789974_0017>
03/18/2024 19:25:55  03/18/2024 16:34:55 E-00121   100     8  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710789955_0017>
03/18/2024 19:17:17  03/18/2024 16:26:17 E-00121   100    10  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710789437_0017>
03/18/2024 19:16:20  03/18/2024 16:25:20 E-00121   100    18  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710789380_0017>
03/18/2024 18:48:04  03/18/2024 15:57:04 E-00121   100    13  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710787684_0017>
03/18/2024 18:41:43  03/18/2024 15:50:43 E-00121   100     4  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710787303_0017>
03/18/2024 18:41:21  03/18/2024 15:50:21 E-00114     2     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710787281_0017>
03/18/2024 18:40:58  03/18/2024 15:49:58 E-00121   100    26  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710787258_0017>
03/18/2024 18:40:26  03/18/2024 15:49:26 E-00121   100     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710787226_0017>
03/18/2024 18:39:22  03/18/2024 15:48:22 E-00121   100    22  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710787162_0017>
03/18/2024 18:37:26  03/18/2024 15:46:26 E-00121   100     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710787046_0017>
03/18/2024 18:33:04  03/18/2024 15:42:04 E-00121   100     4  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710786784_0017>
03/18/2024 18:32:34  03/18/2024 15:41:34 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710786754_0017>
03/18/2024 18:32:01  03/18/2024 15:41:01 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1710786721_0017>
03/18/2024 18:31:11  03/18/2024 15:40:11 E-00121   100    17  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710786671_0017>
03/18/2024 18:30:23  03/18/2024 15:39:23 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710786623_0017>
03/18/2024 18:28:53  03/18/2024 15:37:53 E-00114     6    10  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710786533_0017>
03/18/2024 18:28:33  03/18/2024 15:37:33 E-00121   100    45  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710786513_0017>
03/18/2024 18:28:12  03/18/2024 15:37:12 E-00110    88     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1710786492_0017>
03/18/2024 18:20:19  03/18/2024 15:29:19 E-00114     5   169  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710786019_0017>
03/18/2024 18:19:58  03/18/2024 15:28:58 E-00121   100   192  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710785998_0017>
03/18/2024 18:11:16  03/18/2024 15:20:16 E-00121   100    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710785476_0017>
03/18/2024 18:09:15  03/18/2024 15:18:15 E-00114     2    38  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710785355_0017>
03/18/2024 18:09:07  03/18/2024 15:18:07 E-00121   100    48  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710785347_0017>
03/18/2024 18:07:13  03/18/2024 15:16:13 E-00121   100    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710785233_0017>
03/18/2024 17:44:33  03/18/2024 14:53:33 E-00114     4    29  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710783873_0017>
03/18/2024 17:44:24  03/18/2024 14:53:24 E-00121   100    39  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710783864_0017>
03/18/2024 17:43:49  03/18/2024 14:52:49 E-00114     6    21  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710783829_0017>
03/18/2024 17:43:30  03/18/2024 14:52:30 E-00121   100    41  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710783810_0017>
03/18/2024 17:41:57  03/18/2024 14:50:57 E-00114     2    19  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710783717_0017>
03/18/2024 17:41:36  03/18/2024 14:50:36 E-00121   100    41  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710783696_0017>
03/18/2024 17:40:27  03/18/2024 14:49:27 E-00121   100    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710783627_0017>
03/18/2024 17:31:31  03/18/2024 14:40:31 E-00121   100    11  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710783091_0017>
03/18/2024 17:31:00  03/18/2024 14:40:00 E-00114     3     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710783060_0017>
03/18/2024 17:30:40  03/18/2024 14:39:40 E-00114     5     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710783040_0017>
03/18/2024 17:30:18  03/18/2024 14:39:18 E-00121   100    47  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710783018_0017>
03/18/2024 17:29:57  03/18/2024 14:38:57 E-00114     7     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710782997_0017>
03/18/2024 17:29:49  03/18/2024 14:38:49 E-00114     7     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710782989_0017>
03/18/2024 17:29:42  03/18/2024 14:38:42 E-00121   100    21  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710782982_0017>
03/18/2024 17:27:42  03/18/2024 14:36:42 E-00121   100     7  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710782862_0017>
03/18/2024 17:27:01  03/18/2024 14:36:01 E-00121   100     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710782821_0017>
03/18/2024 17:25:01  03/18/2024 14:34:01 E-00121   100     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710782701_0017>
03/18/2024 17:23:42  03/18/2024 14:32:42 E-00114     1    53  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710782622_0017>
03/18/2024 17:23:22  03/18/2024 14:32:22 E-00121   100    72  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710782602_0017>
03/18/2024 17:15:10  03/18/2024 14:24:10 E-00114     1    37  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710782110_0017>
03/18/2024 17:14:49  03/18/2024 14:23:49 E-00121   100    58  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710782089_0017>
03/18/2024 17:02:16  03/18/2024 14:11:16 E-00110    87     3  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1710781336_0017>
03/18/2024 17:01:57  03/18/2024 14:10:57 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1710781317_0017>
03/18/2024 17:00:52  03/18/2024 14:09:52 E-00121   100    20  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710781252_0017>
03/18/2024 16:55:06  03/18/2024 14:04:06 E-00121   100     4  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1710780906_0017>
03/18/2024 16:54:15  03/18/2024 14:03:15 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1710780855_0017>
03/18/2024 16:51:14  03/18/2024 14:00:14 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1710780674_0017>
03/18/2024 16:49:37  03/18/2024 13:58:37 E-00114     0    54  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1710780577_0017>
