Product ID=31, Serial#=TV019111307, SWVersion=(See Log Data), HWVersion=(See Log Data)
------------------------------------------------------------------
LOG ID 0017 (Encrypted Significant Event Text) 1382838 total bytes
07/01/2024 19:20:32  07/01/2024 15:46:32 E-00165  6501     0  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719861632_0017>
07/01/2024 19:20:31  07/01/2024 15:46:31 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719861631_0017>
07/01/2024 19:20:31  07/01/2024 15:46:31 E-00110     0     1  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719861631_0017>
07/01/2024 19:20:17  07/01/2024 15:46:17 E-00054     0    14  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719861617_0017>
07/01/2024 19:20:16  07/01/2024 15:46:16 E-00167     0 65535  ERR_UI_HIDE_KEY_PRESS  KEYPRESS  <UTC:1719861616_0017>
07/01/2024 19:20:16  07/01/2024 15:46:16 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1719861616_0017>
07/01/2024 19:20:13  07/01/2024 15:46:13 E-00110     0    18  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719861613_0017>
07/01/2024 19:20:12  07/01/2024 15:46:12 E-00165  6503    19  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719861612_0017>
07/01/2024 19:20:11  07/01/2024 15:46:11 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719861611_0017>
07/01/2024 19:20:07  07/01/2024 15:46:07 E-00054     0     4  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719861607_0017>
07/01/2024 19:20:03  07/01/2024 15:46:03 E-00110     0     8  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719861603_0017>
07/01/2024 19:20:01  07/01/2024 15:46:01 E-00165  6504    10  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719861601_0017>
07/01/2024 19:20:01  07/01/2024 15:46:01 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719861601_0017>
07/01/2024 19:19:55  07/01/2024 15:45:55 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1719861595_0017>
07/01/2024 19:19:46  07/01/2024 15:45:46 E-00054     0    15  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719861586_0017>
07/01/2024 19:19:45  07/01/2024 15:45:45 E-00290   344 65535  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719861585_0017>
07/01/2024 19:19:43  07/01/2024 15:45:43 E-00110     0    18  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719861583_0017>
07/01/2024 19:19:43  07/01/2024 15:45:43 E-00165  6544    18  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719861583_0017>
07/01/2024 19:19:42  07/01/2024 15:45:42 E-00290   344  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719861582_0017>
07/01/2024 19:19:42  07/01/2024 15:45:42 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1719861582_0017>
07/01/2024 19:19:42  07/01/2024 15:45:42 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1719861582_0017>
07/01/2024 12:45:40  07/01/2024 09:11:40 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1719837940_0017>
07/01/2024 12:45:40  07/01/2024 09:11:40 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1719837940_0017>
07/01/2024 12:45:40  07/01/2024 09:11:40 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1719837940_0017>
07/01/2024 12:45:39  07/01/2024 09:11:39 E-00054   440     0  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719837939_0017>
07/01/2024 12:45:36  07/01/2024 09:11:36 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1719837936_0017>
07/01/2024 12:45:31  07/01/2024 09:11:31 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1719837931_0017>
07/01/2024 12:45:30  07/01/2024 09:11:30 E-00110   111     1  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719837930_0017>
07/01/2024 12:45:27  07/01/2024 09:11:27 E-00054     0     4  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719837927_0017>
07/01/2024 12:45:27  07/01/2024 09:11:27 E-00290   344  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719837927_0017>
07/01/2024 12:45:25  07/01/2024 09:11:25 E-00169   237 65535  ERR_HIGH_PIP_STAGE1_ALARM  BEEP_ONLY  <UTC:1719837925_0017>
07/01/2024 12:45:24  07/01/2024 09:11:24 E-00165  6549     2  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719837924_0017>
07/01/2024 12:45:23  07/01/2024 09:11:23 E-00290   344  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719837923_0017>
07/01/2024 12:45:23  07/01/2024 09:11:23 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1719837923_0017>
07/01/2024 12:45:23  07/01/2024 09:11:23 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1719837923_0017>
07/01/2024 10:05:59  07/01/2024 06:31:59 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1719828359_0017>
07/01/2024 10:05:58  07/01/2024 06:31:58 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1719828358_0017>
07/01/2024 10:05:58  07/01/2024 06:31:58 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1719828358_0017>
07/01/2024 10:05:57  07/01/2024 06:31:57 E-00110     0     1  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719828357_0017>
07/01/2024 10:05:56  07/01/2024 06:31:56 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1719828356_0017>
07/01/2024 10:05:55  07/01/2024 06:31:55 E-00165  6499     3  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719828355_0017>
07/01/2024 10:05:47  07/01/2024 06:31:47 E-00054  1160    11  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719828347_0017>
07/01/2024 10:05:38  07/01/2024 06:31:38 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719828338_0017>
07/01/2024 10:05:03  07/01/2024 06:31:03 E-00120   300    35  ERR_APNEA_ALARM  HIGH_ALARM  <UTC:1719828303_0017>
07/01/2024 10:04:33  07/01/2024 06:30:33 E-00054  1000    65  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719828273_0017>
07/01/2024 10:04:22  07/01/2024 06:30:22 E-00290   344  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719828262_0017>
07/01/2024 10:04:19  07/01/2024 06:30:19 E-00165    24     2  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719828259_0017>
07/01/2024 10:04:19  07/01/2024 06:30:19 E-00290   344  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719828259_0017>
07/01/2024 10:04:18  07/01/2024 06:30:18 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1719828258_0017>
07/01/2024 10:04:18  07/01/2024 06:30:18 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1719828258_0017>
07/01/2024 05:40:18  07/01/2024 02:06:18 E-00344     0 65535  ERR_OBM_ACCY_URGENT_SERVICE  URGENT_SERVICE  <UTC:1719812418_0017>
07/01/2024 05:35:46  07/01/2024 02:01:46 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1719812146_0017>
07/01/2024 05:35:27  07/01/2024 02:01:27 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1719812127_0017>
07/01/2024 05:35:27  07/01/2024 02:01:27 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1719812127_0017>
07/01/2024 05:35:27  07/01/2024 02:01:27 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1719812127_0017>
07/01/2024 05:35:26  07/01/2024 02:01:26 E-00054     0     1  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719812126_0017>
07/01/2024 05:35:26  07/01/2024 02:01:26 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1719812126_0017>
07/01/2024 05:35:25  07/01/2024 02:01:25 E-00110     0     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719812125_0017>
07/01/2024 05:35:24  07/01/2024 02:01:24 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1719812124_0017>
07/01/2024 05:35:23  07/01/2024 02:01:23 E-00165  6504     4  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719812123_0017>
07/01/2024 05:35:22  07/01/2024 02:01:22 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719812122_0017>
07/01/2024 05:35:21  07/01/2024 02:01:21 E-00165  6499     1  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719812121_0017>
07/01/2024 05:35:20  07/01/2024 02:01:20 E-00110     0     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719812120_0017>
07/01/2024 05:35:19  07/01/2024 02:01:19 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719812119_0017>
07/01/2024 05:35:11  07/01/2024 02:01:11 E-00054     0     8  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719812111_0017>
07/01/2024 05:35:09  07/01/2024 02:01:09 E-00173     0 65535  ERR_START_ON_BATTERY  INFO_ALARM  <UTC:1719812109_0017>
07/01/2024 05:35:07  07/01/2024 02:01:07 E-00110     0    12  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719812107_0017>
07/01/2024 05:35:07  07/01/2024 02:01:07 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1719812107_0017>
07/01/2024 05:35:06  07/01/2024 02:01:06 E-00165  6544    13  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719812106_0017>
07/01/2024 05:35:05  07/01/2024 02:01:05 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1719812105_0017>
07/01/2024 05:35:05  07/01/2024 02:01:05 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1719812105_0017>
07/01/2024 05:35:05  07/01/2024 02:01:05 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1719812105_0017>
07/01/2024 05:35:05  07/01/2024 02:01:05 E-00324     2 65535  ERR_POWER_ON  KEYPRESS  <UTC:1719812105_0017>
06/30/2024 16:25:56  06/30/2024 12:51:56 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1719764756_0017>
06/30/2024 16:23:57  06/30/2024 12:49:57 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1719764637_0017>
06/30/2024 16:23:56  06/30/2024 12:49:56 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1719764636_0017>
06/30/2024 16:23:55  06/30/2024 12:49:55 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1719764635_0017>
06/30/2024 16:23:54  06/30/2024 12:49:54 E-00110     0     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1719764634_0017>
06/30/2024 16:23:53  06/30/2024 12:49:53 E-00165  6506     3  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1719764633_0017>
06/30/2024 16:23:25  06/30/2024 12:49:25 E-00111   510     6  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719764605_0017>
06/30/2024 16:23:21  06/30/2024 12:49:21 E-00054   610     1  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719764601_0017>
06/30/2024 16:21:42  06/30/2024 12:47:42 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719764502_0017>
06/30/2024 16:19:56  06/30/2024 12:45:56 E-00054   820     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719764396_0017>
06/30/2024 16:17:31  06/30/2024 12:43:31 E-00120   300   141  ERR_APNEA_ALARM  HIGH_ALARM  <UTC:1719764251_0017>
06/30/2024 16:17:22  06/30/2024 12:43:22 E-00054   910   148  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719764242_0017>
06/30/2024 16:17:07  06/30/2024 12:43:07 E-00054   740     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719764227_0017>
06/30/2024 16:14:52  06/30/2024 12:40:52 E-00111   460     4  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719764092_0017>
06/30/2024 16:13:17  06/30/2024 12:39:17 E-00054   580     1  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763997_0017>
06/30/2024 16:12:39  06/30/2024 12:38:39 E-00054  1060     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763959_0017>
06/30/2024 16:12:05  06/30/2024 12:38:05 E-00054  1080     4  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763925_0017>
06/30/2024 16:10:43  06/30/2024 12:36:43 E-00054   880     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763843_0017>
06/30/2024 16:10:21  06/30/2024 12:36:21 E-00054  1160     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763821_0017>
06/30/2024 16:10:07  06/30/2024 12:36:07 E-00054   800     5  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763807_0017>
06/30/2024 16:09:50  06/30/2024 12:35:50 E-00111   460     5  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719763790_0017>
06/30/2024 16:09:45  06/30/2024 12:35:45 E-00054  1270     5  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763785_0017>
06/30/2024 16:09:37  06/30/2024 12:35:37 E-00054  1270     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763777_0017>
06/30/2024 16:07:57  06/30/2024 12:33:57 E-00054   820     6  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763677_0017>
06/30/2024 16:07:33  06/30/2024 12:33:33 E-00054   790     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763653_0017>
06/30/2024 16:07:21  06/30/2024 12:33:21 E-00054   820     1  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763641_0017>
06/30/2024 16:07:02  06/30/2024 12:33:02 E-00054   520     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763622_0017>
06/30/2024 16:04:15  06/30/2024 12:30:15 E-00054   650     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763455_0017>
06/30/2024 16:03:47  06/30/2024 12:29:47 E-00111   470     6  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719763427_0017>
06/30/2024 16:03:13  06/30/2024 12:29:13 E-00054  1240     4  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763393_0017>
06/30/2024 16:01:53  06/30/2024 12:27:53 E-00054   970     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763313_0017>
06/30/2024 16:01:53  06/30/2024 12:27:53 E-00111   460     5  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719763313_0017>
06/30/2024 15:58:53  06/30/2024 12:24:53 E-00111   450     2  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719763133_0017>
06/30/2024 15:58:50  06/30/2024 12:24:50 E-00111   460     2  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719763130_0017>
06/30/2024 15:58:47  06/30/2024 12:24:47 E-00111   470     2  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719763127_0017>
06/30/2024 15:56:51  06/30/2024 12:22:51 E-00054   540     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719763011_0017>
06/30/2024 15:53:54  06/30/2024 12:19:54 E-00111   450     2  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719762834_0017>
06/30/2024 15:53:46  06/30/2024 12:19:46 E-00054  1130     6  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719762826_0017>
06/30/2024 15:53:42  06/30/2024 12:19:42 E-00111   510     2  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719762822_0017>
06/30/2024 15:52:50  06/30/2024 12:18:50 E-00054  1240     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719762770_0017>
06/30/2024 15:48:59  06/30/2024 12:14:59 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1719762539_0017>
06/30/2024 15:48:36  06/30/2024 12:14:36 E-00290   344  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719762516_0017>
06/30/2024 15:46:26  06/30/2024 12:12:26 E-00054   860     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719762386_0017>
06/30/2024 15:41:11  06/30/2024 12:07:11 E-00054  1050   157  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719762071_0017>
06/30/2024 15:41:09  06/30/2024 12:07:09 E-00120   300   161  ERR_APNEA_ALARM  HIGH_ALARM  <UTC:1719762069_0017>
06/30/2024 15:41:00  06/30/2024 12:07:00 E-00054  1000     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719762060_0017>
06/30/2024 15:40:42  06/30/2024 12:06:42 E-00054     0     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719762042_0017>
06/30/2024 15:37:53  06/30/2024 12:03:53 E-00054  1260     6  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719761873_0017>
06/30/2024 15:36:26  06/30/2024 12:02:26 E-00054  1220     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719761786_0017>
06/30/2024 15:29:01  06/30/2024 11:55:01 E-00111   450     1  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719761341_0017>
06/30/2024 15:23:01  06/30/2024 11:49:01 E-00120   300   353  ERR_APNEA_ALARM  HIGH_ALARM  <UTC:1719760981_0017>
06/30/2024 15:21:57  06/30/2024 11:47:57 E-00054   970   416  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719760917_0017>
06/30/2024 15:21:31  06/30/2024 11:47:31 E-00054   560    16  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719760891_0017>
06/30/2024 15:19:37  06/30/2024 11:45:37 E-00054   630     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719760777_0017>
06/30/2024 15:07:13  06/30/2024 11:33:13 E-00111   470     5  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719760033_0017>
06/30/2024 15:06:35  06/30/2024 11:32:35 E-00054  1120     1  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719759995_0017>
06/30/2024 15:06:01  06/30/2024 11:32:01 E-00111   450     2  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719759961_0017>
06/30/2024 15:03:15  06/30/2024 11:29:15 E-00111   460     3  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719759795_0017>
06/30/2024 15:03:12  06/30/2024 11:29:12 E-00054  1210     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719759792_0017>
06/30/2024 15:03:06  06/30/2024 11:29:06 E-00111   490     6  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719759786_0017>
06/30/2024 14:51:33  06/30/2024 11:17:33 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719759093_0017>
06/30/2024 14:48:36  06/30/2024 11:14:36 E-00290   344  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719758916_0017>
06/30/2024 14:36:05  06/30/2024 11:02:05 E-00111   460     8  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719758165_0017>
06/30/2024 14:25:05  06/30/2024 10:51:05 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719757505_0017>
06/30/2024 14:19:03  06/30/2024 10:45:03 E-00111   450     2  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719757143_0017>
06/30/2024 14:17:59  06/30/2024 10:43:59 E-00111   470     7  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719757079_0017>
06/30/2024 14:11:08  06/30/2024 10:37:08 E-00054   990    22  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719756668_0017>
06/30/2024 14:11:06  06/30/2024 10:37:06 E-00120   300    31  ERR_APNEA_ALARM  HIGH_ALARM  <UTC:1719756666_0017>
06/30/2024 14:10:57  06/30/2024 10:36:57 E-00054  1020     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719756657_0017>
06/30/2024 14:10:39  06/30/2024 10:36:39 E-00054     0     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719756639_0017>
06/30/2024 14:08:08  06/30/2024 10:34:08 E-00054  1250    27  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719756488_0017>
06/30/2024 14:08:08  06/30/2024 10:34:08 E-00120   300    29  ERR_APNEA_ALARM  HIGH_ALARM  <UTC:1719756488_0017>
06/30/2024 14:07:38  06/30/2024 10:33:38 E-00054     0     6  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719756458_0017>
06/30/2024 14:06:14  06/30/2024 10:32:14 E-00111   480     3  ERR_HIGH_RATE_ALARM  HIGH_ALARM  <UTC:1719756374_0017>
06/30/2024 14:06:11  06/30/2024 10:32:11 E-00054  1000     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719756371_0017>
06/30/2024 14:06:02  06/30/2024 10:32:02 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1719756362_0017>
06/30/2024 13:56:56  06/30/2024 10:22:56 E-00120   300    94  ERR_APNEA_ALARM  HIGH_ALARM  <UTC:1719755816_0017>
06/30/2024 13:56:47  06/30/2024 10:22:47 E-00054  1080    99  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719755807_0017>
06/30/2024 13:56:29  06/30/2024 10:22:29 E-00054     0     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719755789_0017>
06/30/2024 13:48:36  06/30/2024 10:14:36 E-00290   344  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1719755316_0017>
06/30/2024 13:29:34  06/30/2024 09:55:34 E-00054     0     3  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719754174_0017>
06/30/2024 13:28:10  06/30/2024 09:54:10 E-00054   780     2  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719754090_0017>
06/30/2024 13:26:44  06/30/2024 09:52:44 E-17468    10    20      NV_ID= 60 (NV_BREATH_RATE)  P/S=P RX=2  AVAPS=0  <UTC:1719754004_0017>
06/30/2024 13:26:35  06/30/2024 09:52:35 E-00167     0 65535  ERR_UI_HIDE_KEY_PRESS  KEYPRESS  <UTC:1719753995_0017>
06/30/2024 13:25:31  06/30/2024 09:51:31 E-00167     0 65535  ERR_UI_HIDE_KEY_PRESS  KEYPRESS  <UTC:1719753931_0017>
06/30/2024 13:24:22  06/30/2024 09:50:22 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1719753862_0017>
06/30/2024 13:23:42  06/30/2024 09:49:42 E-00054   150     7  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719753822_0017>
06/30/2024 13:23:26  06/30/2024 09:49:26 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1719753806_0017>
06/30/2024 13:23:12  06/30/2024 09:49:12 E-00054     0     5  ERR_LOW_VTE_ALARM  HIGH_ALARM  <UTC:1719753792_0017>
06/30/2024 13:22:54  06/30/2024 09:48:54 E-17468    14    10      NV_ID= 60 (NV_BREATH_RATE)  P/S=P RX=2  AVAPS=0  <UTC:1719753774_0017>
