Product ID=2c, Serial#=TV114120511, SWVersion=(See Log Data), HWVersion=(See Log Data)
------------------------------------------------------------------
LOG ID 0017 (Encrypted Significant Event Text) 1023494 total bytes
01/03/2024 17:56:14  01/03/2024 14:55:14 E-00114     6     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704304574_0017>
01/03/2024 17:55:18  01/03/2024 14:54:18 E-00114     6     9  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704304518_0017>
01/03/2024 17:54:27  01/03/2024 14:53:27 E-00114     5     1  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704304467_0017>
01/03/2024 17:51:39  01/03/2024 14:50:39 E-00114     4     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704304299_0017>
01/03/2024 17:49:33  01/03/2024 14:48:33 E-00165    14     1  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1704304173_0017>
01/03/2024 17:49:32  01/03/2024 14:48:32 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1704304172_0017>
01/03/2024 17:49:32  01/03/2024 14:48:32 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1704304172_0017>
01/03/2024 17:10:29  01/03/2024 14:09:29 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1704301829_0017>
01/03/2024 17:10:29  01/03/2024 14:09:29 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1704301829_0017>
01/03/2024 17:10:28  01/03/2024 14:09:28 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1704301828_0017>
01/03/2024 17:10:21  01/03/2024 14:09:21 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704301821_0017>
01/03/2024 17:10:19  01/03/2024 14:09:19 E-00121   100     2  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704301819_0017>
01/03/2024 17:10:19  01/03/2024 14:09:19 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1704301819_0017>
01/03/2024 17:10:09  01/03/2024 14:09:09 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704301809_0017>
01/03/2024 17:08:59  01/03/2024 14:07:59 E-00114     2    70  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704301739_0017>
01/03/2024 17:08:29  01/03/2024 14:07:29 E-00121   100   100  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704301709_0017>
01/03/2024 17:08:25  01/03/2024 14:07:25 E-00114     4    10  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704301705_0017>
01/03/2024 16:19:38  01/03/2024 13:18:38 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704298778_0017>
01/03/2024 16:16:43  01/03/2024 13:15:43 E-00114     0   173  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704298603_0017>
01/03/2024 16:16:27  01/03/2024 13:15:27 E-00121   100   191  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704298587_0017>
01/03/2024 15:54:50  01/03/2024 12:53:50 E-00114     6     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704297290_0017>
01/03/2024 15:51:18  01/03/2024 12:50:18 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704297078_0017>
01/03/2024 15:50:55  01/03/2024 12:49:55 E-00121   100    11  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704297055_0017>
01/03/2024 15:50:45  01/03/2024 12:49:45 E-00165    14     3  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1704297045_0017>
01/03/2024 15:50:44  01/03/2024 12:49:44 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1704297044_0017>
01/03/2024 15:50:44  01/03/2024 12:49:44 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1704297044_0017>
01/03/2024 15:49:16  01/03/2024 12:48:16 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1704296956_0017>
01/03/2024 15:49:16  01/03/2024 12:48:16 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1704296956_0017>
01/03/2024 15:49:16  01/03/2024 12:48:16 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1704296956_0017>
01/03/2024 15:48:58  01/03/2024 12:47:58 E-00121   100    18  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704296938_0017>
01/03/2024 15:48:46  01/03/2024 12:47:46 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1704296926_0017>
01/03/2024 15:48:46  01/03/2024 12:47:46 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1704296926_0017>
01/03/2024 09:37:46  01/03/2024 06:36:46 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1704274666_0017>
01/03/2024 09:37:46  01/03/2024 06:36:46 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1704274666_0017>
01/03/2024 09:37:42  01/03/2024 06:36:42 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1704274662_0017>
01/03/2024 09:19:36  01/03/2024 06:18:36 E-00114     6  1090  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704273576_0017>
01/03/2024 09:19:08  01/03/2024 06:18:08 E-00121   100  1118  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704273548_0017>
01/03/2024 09:19:08  01/03/2024 06:18:08 E-00114     5     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704273548_0017>
01/03/2024 09:07:23  01/03/2024 06:06:23 E-00114     5     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704272843_0017>
01/03/2024 09:03:18  01/03/2024 06:02:18 E-00114     3    11  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704272598_0017>
01/03/2024 09:02:43  01/03/2024 06:01:43 E-00114     6     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704272563_0017>
01/03/2024 08:58:02  01/03/2024 05:57:02 E-00114     5    10  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704272282_0017>
01/03/2024 08:45:46  01/03/2024 05:44:46 E-00114     6   255  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271546_0017>
01/03/2024 08:45:18  01/03/2024 05:44:18 E-00121   100   285  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704271518_0017>
01/03/2024 08:45:18  01/03/2024 05:44:18 E-00114     5     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271518_0017>
01/03/2024 08:45:00  01/03/2024 05:44:00 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271500_0017>
01/03/2024 08:44:34  01/03/2024 05:43:34 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271474_0017>
01/03/2024 08:44:00  01/03/2024 05:43:00 E-00114     5    15  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271440_0017>
01/03/2024 08:43:31  01/03/2024 05:42:31 E-00114     4     7  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271411_0017>
01/03/2024 08:43:00  01/03/2024 05:42:00 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271380_0017>
01/03/2024 08:42:11  01/03/2024 05:41:11 E-00114     5     5  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271331_0017>
01/03/2024 08:41:20  01/03/2024 05:40:20 E-00114     6     5  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271280_0017>
01/03/2024 08:40:23  01/03/2024 05:39:23 E-00114     3     8  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271223_0017>
01/03/2024 08:39:09  01/03/2024 05:38:09 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271149_0017>
01/03/2024 08:38:10  01/03/2024 05:37:10 E-00114     3    12  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704271090_0017>
01/03/2024 08:36:17  01/03/2024 05:35:17 E-00114     5     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704270977_0017>
01/03/2024 08:34:40  01/03/2024 05:33:40 E-00114     3     1  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704270880_0017>
01/03/2024 08:34:09  01/03/2024 05:33:09 E-00114     5     5  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704270849_0017>
01/03/2024 08:32:38  01/03/2024 05:31:38 E-00114     4    15  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704270758_0017>
01/03/2024 08:31:33  01/03/2024 05:30:33 E-00114     4     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704270693_0017>
01/03/2024 08:29:59  01/03/2024 05:28:59 E-00114     4     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704270599_0017>
01/03/2024 08:10:23  01/03/2024 05:09:23 E-00121   100    24  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704269423_0017>
01/03/2024 08:07:18  01/03/2024 05:06:18 E-00114     1     8  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704269238_0017>
01/03/2024 08:06:53  01/03/2024 05:05:53 E-00121   100    34  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704269213_0017>
01/03/2024 07:47:39  01/03/2024 04:46:39 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704268059_0017>
01/03/2024 07:37:39  01/03/2024 04:36:39 E-00114     4     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704267459_0017>
01/03/2024 07:36:30  01/03/2024 04:35:30 E-00114     4     7  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704267390_0017>
01/03/2024 07:34:47  01/03/2024 04:33:47 E-00114     5     7  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704267287_0017>
01/03/2024 07:33:42  01/03/2024 04:32:42 E-00114     6    11  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704267222_0017>
01/03/2024 07:14:52  01/03/2024 04:13:52 E-00121   100    77  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704266092_0017>
01/03/2024 07:14:47  01/03/2024 04:13:47 E-00114     5    80  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704266087_0017>
01/03/2024 07:14:29  01/03/2024 04:13:29 E-00114     4     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704266069_0017>
01/03/2024 06:13:31  01/03/2024 03:12:31 E-00114     5     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704262411_0017>
01/03/2024 06:12:43  01/03/2024 03:11:43 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704262363_0017>
01/03/2024 06:11:50  01/03/2024 03:10:50 E-00114     6    23  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704262310_0017>
01/03/2024 06:10:46  01/03/2024 03:09:46 E-00114     5     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704262246_0017>
01/03/2024 06:07:42  01/03/2024 03:06:42 E-00114     3    13  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704262062_0017>
01/03/2024 06:06:33  01/03/2024 03:05:33 E-00114     3     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704261993_0017>
01/03/2024 06:05:21  01/03/2024 03:04:21 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704261921_0017>
01/03/2024 06:03:08  01/03/2024 03:02:08 E-00114     4    14  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704261788_0017>
01/03/2024 05:59:38  01/03/2024 02:58:38 E-00114     6    10  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704261578_0017>
01/03/2024 05:55:06  01/03/2024 02:54:06 E-00114     6    13  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704261306_0017>
01/03/2024 05:54:49  01/03/2024 02:53:49 E-00114     5    16  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704261289_0017>
01/03/2024 05:50:57  01/03/2024 02:49:57 E-00114     5     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704261057_0017>
01/03/2024 05:50:21  01/03/2024 02:49:21 E-00114     6     8  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704261021_0017>
01/03/2024 05:46:50  01/03/2024 02:45:50 E-00114     6     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260810_0017>
01/03/2024 05:46:40  01/03/2024 02:45:40 E-00114     6     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260800_0017>
01/03/2024 05:46:08  01/03/2024 02:45:08 E-00114     5     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260768_0017>
01/03/2024 05:45:27  01/03/2024 02:44:27 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260727_0017>
01/03/2024 05:41:25  01/03/2024 02:40:25 E-00114     6     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260485_0017>
01/03/2024 05:40:32  01/03/2024 02:39:32 E-00114     3    15  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260432_0017>
01/03/2024 05:39:31  01/03/2024 02:38:31 E-00114     6    10  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260371_0017>
01/03/2024 05:38:12  01/03/2024 02:37:12 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260292_0017>
01/03/2024 05:37:51  01/03/2024 02:36:51 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260271_0017>
01/03/2024 05:33:40  01/03/2024 02:32:40 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704260020_0017>
01/03/2024 05:33:01  01/03/2024 02:32:01 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704259981_0017>
01/03/2024 05:31:27  01/03/2024 02:30:27 E-00114     6     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704259887_0017>
01/03/2024 04:41:18  01/03/2024 01:40:18 E-00114     5     9  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704256878_0017>
01/03/2024 04:35:01  01/03/2024 01:34:01 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704256501_0017>
01/03/2024 04:32:46  01/03/2024 01:31:46 E-00114     6     9  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704256366_0017>
01/03/2024 04:30:30  01/03/2024 01:29:30 E-00114     6     1  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704256230_0017>
01/03/2024 03:57:58  01/03/2024 00:56:58 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704254278_0017>
01/03/2024 03:39:02  01/03/2024 00:38:02 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704253142_0017>
01/03/2024 03:19:37  01/03/2024 00:18:37 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704251977_0017>
01/03/2024 03:19:29  01/03/2024 00:18:29 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1704251969_0017>
01/03/2024 03:06:32  01/03/2024 00:05:32 E-00114     5    24  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704251192_0017>
01/03/2024 03:06:26  01/03/2024 00:05:26 E-00114     6     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704251186_0017>
01/03/2024 03:05:55  01/03/2024 00:04:55 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704251155_0017>
01/03/2024 03:05:35  01/03/2024 00:04:35 E-00114     6    17  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704251135_0017>
01/03/2024 02:58:15  01/02/2024 23:57:15 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704250695_0017>
01/03/2024 02:02:59  01/02/2024 23:01:59 E-00114     6    36  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704247379_0017>
01/03/2024 02:02:31  01/02/2024 23:01:31 E-00121   100    66  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704247351_0017>
01/03/2024 01:57:16  01/02/2024 22:56:16 E-00114     4     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704247036_0017>
01/03/2024 01:56:32  01/02/2024 22:55:32 E-00114     5     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704246992_0017>
01/03/2024 01:54:18  01/02/2024 22:53:18 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704246858_0017>
01/03/2024 01:50:58  01/02/2024 22:49:58 E-00114     6     9  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704246658_0017>
01/03/2024 01:44:19  01/02/2024 22:43:19 E-00114     6     1  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704246259_0017>
01/03/2024 01:24:09  01/02/2024 22:23:09 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704245049_0017>
01/03/2024 01:23:12  01/02/2024 22:22:12 E-00114     6     5  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704244992_0017>
01/03/2024 01:07:50  01/02/2024 22:06:50 E-00114     6     4  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704244070_0017>
01/03/2024 00:51:11  01/02/2024 21:50:11 E-00121   100    28  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704243071_0017>
01/03/2024 00:51:00  01/02/2024 21:50:00 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1704243060_0017>
01/03/2024 00:51:00  01/02/2024 21:50:00 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1704243060_0017>
01/02/2024 20:25:34  01/02/2024 17:24:34 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1704227134_0017>
01/02/2024 20:25:32  01/02/2024 17:24:32 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1704227132_0017>
01/02/2024 20:25:32  01/02/2024 17:24:32 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1704227132_0017>
01/02/2024 20:16:24  01/02/2024 17:15:24 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1704226584_0017>
01/02/2024 19:24:01  01/02/2024 16:23:01 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1704223441_0017>
01/02/2024 09:21:27  01/02/2024 06:20:27 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1704187287_0017>
01/02/2024 09:21:27  01/02/2024 06:20:27 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1704187287_0017>
01/02/2024 09:21:27  01/02/2024 06:20:27 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1704187287_0017>
01/02/2024 09:11:04  01/02/2024 06:10:04 E-00114     6   623  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704186664_0017>
01/02/2024 09:10:36  01/02/2024 06:09:36 E-00121   100   651  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1704186636_0017>
01/02/2024 08:41:41  01/02/2024 05:40:41 E-00114     6     5  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704184901_0017>
01/02/2024 08:38:30  01/02/2024 05:37:30 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704184710_0017>
01/02/2024 08:33:44  01/02/2024 05:32:44 E-00114     6     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704184424_0017>
01/02/2024 08:33:08  01/02/2024 05:32:08 E-00114     5    10  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704184388_0017>
01/02/2024 08:27:08  01/02/2024 05:26:08 E-00114     6     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704184028_0017>
01/02/2024 08:26:05  01/02/2024 05:25:05 E-00114     4     8  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704183965_0017>
01/02/2024 08:25:24  01/02/2024 05:24:24 E-00114     5     1  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704183924_0017>
01/02/2024 08:22:22  01/02/2024 05:21:22 E-00114     5    13  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704183742_0017>
01/02/2024 07:56:51  01/02/2024 04:55:51 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704182211_0017>
01/02/2024 07:14:49  01/02/2024 04:13:49 E-00114     6     5  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704179689_0017>
01/02/2024 07:10:10  01/02/2024 04:09:10 E-00114     5    15  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704179410_0017>
01/02/2024 07:08:46  01/02/2024 04:07:46 E-00114     6     1  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704179326_0017>
01/02/2024 07:07:28  01/02/2024 04:06:28 E-00114     6    27  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704179248_0017>
01/02/2024 06:54:23  01/02/2024 03:53:23 E-00114     5     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704178463_0017>
01/02/2024 06:51:55  01/02/2024 03:50:55 E-00114     5     5  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704178315_0017>
01/02/2024 06:49:54  01/02/2024 03:48:54 E-00114     5     3  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704178194_0017>
01/02/2024 06:44:20  01/02/2024 03:43:20 E-00114     6     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704177860_0017>
01/02/2024 06:43:24  01/02/2024 03:42:24 E-00114     5     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704177804_0017>
01/02/2024 06:42:46  01/02/2024 03:41:46 E-00114     6     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704177766_0017>
01/02/2024 06:42:19  01/02/2024 03:41:19 E-00114     6     6  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704177739_0017>
01/02/2024 06:38:05  01/02/2024 03:37:05 E-00114     5     2  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704177485_0017>
01/02/2024 06:35:14  01/02/2024 03:34:14 E-00114     5     9  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704177314_0017>
01/02/2024 06:34:08  01/02/2024 03:33:08 E-00114     4     1  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704177248_0017>
01/02/2024 06:33:20  01/02/2024 03:32:20 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1704177200_0017>
01/02/2024 06:33:13  01/02/2024 03:32:13 E-00114     5     7  ERR_LOW_MIN_VENT_ALARM  HIGH_ALARM  <UTC:1704177193_0017>
