Product ID=31, Serial#=TV011062408, SWVersion=(See Log Data), HWVersion=(See Log Data)
-----------------------------------------------------------------
LOG ID 0017 (Encrypted Significant Event Text) 839086 total bytes
02/26/2024 21:30:59  02/26/2024 17:40:59 E-00324     2 65535  ERR_POWER_ON  KEYPRESS  <UTC:1708983059_0017>
02/02/2024 18:25:38  02/02/2024 14:35:38 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706898338_0017>
02/02/2024 18:25:38  02/02/2024 14:35:38 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1706898338_0017>
02/02/2024 18:25:37  02/02/2024 14:35:37 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1706898337_0017>
02/02/2024 18:25:36  02/02/2024 14:35:36 E-00121   100     2  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706898336_0017>
02/02/2024 18:25:30  02/02/2024 14:35:30 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1706898330_0017>
02/02/2024 18:25:28  02/02/2024 14:35:28 E-00173     0 65535  ERR_START_ON_BATTERY  INFO_ALARM  <UTC:1706898328_0017>
02/02/2024 18:25:27  02/02/2024 14:35:27 E-00110    31    11  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706898327_0017>
02/02/2024 18:25:26  02/02/2024 14:35:26 E-00165  6546    12  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706898326_0017>
02/02/2024 18:25:25  02/02/2024 14:35:25 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706898325_0017>
02/02/2024 18:25:25  02/02/2024 14:35:25 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1706898325_0017>
02/02/2024 18:21:45  02/02/2024 14:31:45 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1706898105_0017>
02/02/2024 18:21:33  02/02/2024 14:31:33 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1706898093_0017>
02/01/2024 15:25:34  02/01/2024 11:35:34 E-00074     0 65535  ERR_MMC_SD_CARD_REMOVED  BEEP_ONLY  <UTC:1706801134_0017>
02/01/2024 15:24:53  02/01/2024 11:34:53 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706801093_0017>
02/01/2024 15:24:50  02/01/2024 11:34:50 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706801090_0017>
02/01/2024 15:24:50  02/01/2024 11:34:50 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1706801090_0017>
02/01/2024 15:24:49  02/01/2024 11:34:49 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1706801089_0017>
02/01/2024 15:22:52  02/01/2024 11:32:52 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1706800972_0017>
02/01/2024 15:22:39  02/01/2024 11:32:39 E-00074     0 65535  ERR_MMC_SD_CARD_REMOVED  BEEP_ONLY  <UTC:1706800959_0017>
02/01/2024 15:22:14  02/01/2024 11:32:14 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706800934_0017>
02/01/2024 15:21:49  02/01/2024 11:31:49 E-00118    32     4  ERR_LOW_CIRCUIT_LEAK_ALARM  HIGH_ALARM  <UTC:1706800909_0017>
02/01/2024 15:20:58  02/01/2024 11:30:58 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800858_0017>
02/01/2024 15:20:55  02/01/2024 11:30:55 E-00121   100     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706800855_0017>
02/01/2024 15:19:15  02/01/2024 11:29:15 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706800755_0017>
02/01/2024 15:16:53  02/01/2024 11:26:53 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706800613_0017>
02/01/2024 15:15:48  02/01/2024 11:25:48 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706800548_0017>
02/01/2024 15:12:50  02/01/2024 11:22:50 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706800370_0017>
02/01/2024 15:11:03  02/01/2024 11:21:03 E-00121   100    65  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706800263_0017>
02/01/2024 15:10:59  02/01/2024 11:20:59 E-00110   132    53  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800259_0017>
02/01/2024 15:10:55  02/01/2024 11:20:55 E-00110   129     3  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800255_0017>
02/01/2024 15:10:42  02/01/2024 11:20:42 E-00110   132     7  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800242_0017>
02/01/2024 15:10:29  02/01/2024 11:20:29 E-00118 65530    14  ERR_LOW_CIRCUIT_LEAK_ALARM  HIGH_ALARM  <UTC:1706800229_0017>
02/01/2024 15:10:17  02/01/2024 11:20:17 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800217_0017>
02/01/2024 15:10:17  02/01/2024 11:20:17 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800217_0017>
02/01/2024 15:10:16  02/01/2024 11:20:16 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800216_0017>
02/01/2024 15:10:16  02/01/2024 11:20:16 E-00169   245 65535  ERR_HIGH_PIP_STAGE1_ALARM  BEEP_ONLY  <UTC:1706800216_0017>
02/01/2024 15:10:13  02/01/2024 11:20:13 E-00110   128     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800213_0017>
02/01/2024 15:10:06  02/01/2024 11:20:06 E-00110   146     6  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800206_0017>
02/01/2024 15:09:57  02/01/2024 11:19:57 E-00110   136     7  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800197_0017>
02/01/2024 15:09:52  02/01/2024 11:19:52 E-00110   127     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800192_0017>
02/01/2024 15:09:45  02/01/2024 11:19:45 E-00121   100    36  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706800185_0017>
02/01/2024 15:09:36  02/01/2024 11:19:36 E-00110     0    15  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800176_0017>
02/01/2024 15:09:35  02/01/2024 11:19:35 E-00165  6511    16  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706800175_0017>
02/01/2024 15:09:27  02/01/2024 11:19:27 E-00110     0     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800167_0017>
02/01/2024 15:09:26  02/01/2024 11:19:26 E-00165  6519     2  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706800166_0017>
02/01/2024 15:08:18  02/01/2024 11:18:18 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706800098_0017>
02/01/2024 15:08:15  02/01/2024 11:18:15 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800095_0017>
02/01/2024 15:08:08  02/01/2024 11:18:08 E-00121   100    15  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706800088_0017>
02/01/2024 15:08:05  02/01/2024 11:18:05 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800085_0017>
02/01/2024 15:08:00  02/01/2024 11:18:00 E-00110     0    21  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800080_0017>
02/01/2024 15:07:59  02/01/2024 11:17:59 E-00165  6512    23  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706800079_0017>
02/01/2024 15:07:52  02/01/2024 11:17:52 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800072_0017>
02/01/2024 15:07:48  02/01/2024 11:17:48 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800068_0017>
02/01/2024 15:07:44  02/01/2024 11:17:44 E-00121   100    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706800064_0017>
02/01/2024 15:07:38  02/01/2024 11:17:38 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706800058_0017>
02/01/2024 15:07:36  02/01/2024 11:17:36 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706800056_0017>
02/01/2024 15:07:35  02/01/2024 11:17:35 E-00110     0    20  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800055_0017>
02/01/2024 15:07:34  02/01/2024 11:17:34 E-00165  6551    20  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706800054_0017>
02/01/2024 15:06:54  02/01/2024 11:16:54 E-00169   264 65535  ERR_HIGH_PIP_STAGE1_ALARM  BEEP_ONLY  <UTC:1706800014_0017>
02/01/2024 15:06:40  02/01/2024 11:16:40 E-00110    85     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706800000_0017>
02/01/2024 15:06:31  02/01/2024 11:16:31 E-00110     0     7  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799991_0017>
02/01/2024 15:06:28  02/01/2024 11:16:28 E-00165  6500     9  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706799988_0017>
02/01/2024 15:06:27  02/01/2024 11:16:27 E-00121   100    11  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706799987_0017>
02/01/2024 15:06:21  02/01/2024 11:16:21 E-00110     0     7  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799981_0017>
02/01/2024 15:06:19  02/01/2024 11:16:19 E-00165  6496     8  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706799979_0017>
02/01/2024 15:06:10  02/01/2024 11:16:10 E-00118 65529    12  ERR_LOW_CIRCUIT_LEAK_ALARM  HIGH_ALARM  <UTC:1706799970_0017>
02/01/2024 15:05:56  02/01/2024 11:15:56 E-00121   100     7  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706799956_0017>
02/01/2024 15:05:54  02/01/2024 11:15:54 E-00110    69     6  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799954_0017>
02/01/2024 15:05:49  02/01/2024 11:15:49 E-00169   275 65535  ERR_HIGH_PIP_STAGE1_ALARM  BEEP_ONLY  <UTC:1706799949_0017>
02/01/2024 15:05:48  02/01/2024 11:15:48 E-00110   125     1  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799948_0017>
02/01/2024 15:05:17  02/01/2024 11:15:17 E-00110   147    21  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799917_0017>
02/01/2024 15:05:07  02/01/2024 11:15:07 E-00121   100    36  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1706799907_0017>
02/01/2024 15:05:05  02/01/2024 11:15:05 E-00110   149    11  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799905_0017>
02/01/2024 15:05:03  02/01/2024 11:15:03 E-00169   261 65535  ERR_HIGH_PIP_STAGE1_ALARM  BEEP_ONLY  <UTC:1706799903_0017>
02/01/2024 15:04:42  02/01/2024 11:14:42 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1706799882_0017>
02/01/2024 15:04:32  02/01/2024 11:14:32 E-00118 65529    29  ERR_LOW_CIRCUIT_LEAK_ALARM  HIGH_ALARM  <UTC:1706799872_0017>
02/01/2024 15:04:26  02/01/2024 11:14:26 E-00173     0 65535  ERR_START_ON_BATTERY  INFO_ALARM  <UTC:1706799866_0017>
02/01/2024 15:04:22  02/01/2024 11:14:22 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706799862_0017>
02/01/2024 15:04:22  02/01/2024 11:14:22 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1706799862_0017>
02/01/2024 15:00:13  02/01/2024 11:10:13 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706799613_0017>
02/01/2024 15:00:13  02/01/2024 11:10:13 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1706799613_0017>
02/01/2024 15:00:13  02/01/2024 11:10:13 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1706799613_0017>
02/01/2024 15:00:12  02/01/2024 11:10:12 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706799612_0017>
02/01/2024 15:00:08  02/01/2024 11:10:08 E-00110    45     5  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799608_0017>
02/01/2024 15:00:08  02/01/2024 11:10:08 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1706799608_0017>
02/01/2024 15:00:07  02/01/2024 11:10:07 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706799607_0017>
02/01/2024 15:00:06  02/01/2024 11:10:06 E-00173     0 65535  ERR_START_ON_BATTERY  INFO_ALARM  <UTC:1706799606_0017>
02/01/2024 15:00:05  02/01/2024 11:10:05 E-00110    48     3  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799605_0017>
02/01/2024 15:00:04  02/01/2024 11:10:04 E-00165     6     2  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706799604_0017>
02/01/2024 15:00:03  02/01/2024 11:10:03 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706799603_0017>
02/01/2024 15:00:03  02/01/2024 11:10:03 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1706799603_0017>
02/01/2024 14:59:54  02/01/2024 11:09:54 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706799594_0017>
02/01/2024 14:59:54  02/01/2024 11:09:54 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1706799594_0017>
02/01/2024 14:59:53  02/01/2024 11:09:53 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1706799593_0017>
02/01/2024 14:59:52  02/01/2024 11:09:52 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706799592_0017>
02/01/2024 14:59:50  02/01/2024 11:09:50 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706799590_0017>
02/01/2024 14:59:47  02/01/2024 11:09:47 E-00173     0 65535  ERR_START_ON_BATTERY  INFO_ALARM  <UTC:1706799587_0017>
02/01/2024 14:59:46  02/01/2024 11:09:46 E-00110    47     8  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706799586_0017>
02/01/2024 14:59:46  02/01/2024 11:09:46 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1706799586_0017>
02/01/2024 14:59:46  02/01/2024 11:09:46 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706799586_0017>
02/01/2024 14:59:45  02/01/2024 11:09:45 E-00165     3     1  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706799585_0017>
02/01/2024 14:59:44  02/01/2024 11:09:44 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1706799584_0017>
02/01/2024 14:59:44  02/01/2024 11:09:44 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1706799584_0017>
02/01/2024 14:59:44  02/01/2024 11:09:44 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706799584_0017>
02/01/2024 14:59:44  02/01/2024 11:09:44 E-00324     2 65535  ERR_POWER_ON  KEYPRESS  <UTC:1706799584_0017>
02/01/2024 14:47:35  02/01/2024 10:57:35 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706798855_0017>
02/01/2024 14:47:35  02/01/2024 10:57:35 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1706798855_0017>
02/01/2024 14:47:34  02/01/2024 10:57:34 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1706798854_0017>
02/01/2024 14:47:07  02/01/2024 10:57:07 E-00165  6501     2  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706798827_0017>
02/01/2024 14:47:04  02/01/2024 10:57:04 E-00169   269 65535  ERR_HIGH_PIP_STAGE1_ALARM  BEEP_ONLY  <UTC:1706798824_0017>
02/01/2024 14:47:02  02/01/2024 10:57:02 E-00169   267 65535  ERR_HIGH_PIP_STAGE1_ALARM  BEEP_ONLY  <UTC:1706798822_0017>
02/01/2024 14:46:53  02/01/2024 10:56:53 E-00118 65521    10  ERR_LOW_CIRCUIT_LEAK_ALARM  HIGH_ALARM  <UTC:1706798813_0017>
02/01/2024 14:46:43  02/01/2024 10:56:43 E-00110   121     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706798803_0017>
02/01/2024 14:46:30  02/01/2024 10:56:30 E-00110     0     2  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706798790_0017>
02/01/2024 14:46:29  02/01/2024 10:56:29 E-00165  6498     2  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706798789_0017>
02/01/2024 14:46:18  02/01/2024 10:56:18 E-00173     0 65535  ERR_START_ON_BATTERY  INFO_ALARM  <UTC:1706798778_0017>
02/01/2024 14:46:16  02/01/2024 10:56:16 E-00110     0     4  ERR_LOW_PIP_ALARM  HIGH_ALARM  <UTC:1706798776_0017>
02/01/2024 14:46:16  02/01/2024 10:56:16 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1706798776_0017>
02/01/2024 14:46:15  02/01/2024 10:56:15 E-00165  6543     6  ERR_LOW_PEP_ALARM  HIGH_ALARM  <UTC:1706798775_0017>
02/01/2024 14:46:14  02/01/2024 10:56:14 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1706798774_0017>
02/01/2024 14:46:14  02/01/2024 10:56:14 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1706798774_0017>
02/01/2024 14:46:14  02/01/2024 10:56:14 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706798774_0017>
02/01/2024 14:46:14  02/01/2024 10:56:14 E-00324     2 65535  ERR_POWER_ON  KEYPRESS  <UTC:1706798774_0017>
01/27/2024 19:00:17  01/27/2024 15:10:17 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1706382017_0017>
01/27/2024 19:00:10  01/27/2024 15:10:10 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1706382010_0017>
01/27/2024 19:00:09  01/27/2024 15:10:09 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1706382009_0017>
01/27/2024 18:55:47  01/27/2024 15:05:47 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1706381747_0017>
01/27/2024 18:55:45  01/27/2024 15:05:45 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1706381745_0017>
01/27/2024 18:55:43  01/27/2024 15:05:43 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1706381743_0017>
01/27/2024 18:55:43  01/27/2024 15:05:43 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1706381743_0017>
01/27/2024 16:16:18  01/27/2024 12:26:18 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1706372178_0017>
01/27/2024 16:15:42  01/27/2024 12:25:42 E-16419     1     0      NV_ID= 35 (NV_O2FLUSH_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706372142_0017>
01/27/2024 16:15:42  01/27/2024 12:25:42 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706372142_0017>
01/27/2024 16:15:42  01/27/2024 12:25:42 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1706372142_0017>
01/27/2024 16:15:39  01/27/2024 12:25:39 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1706372139_0017>
01/27/2024 16:14:03  01/27/2024 12:24:03 E-16419     0     1      NV_ID= 35 (NV_O2FLUSH_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706372043_0017>
01/27/2024 15:59:04  01/27/2024 12:09:04 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1706371144_0017>
01/27/2024 15:59:02  01/27/2024 12:09:02 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706371142_0017>
01/27/2024 15:59:02  01/27/2024 12:09:02 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706371142_0017>
01/27/2024 15:59:01  01/27/2024 12:09:01 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706371141_0017>
01/27/2024 15:58:59  01/27/2024 12:08:59 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706371139_0017>
01/27/2024 15:58:47  01/27/2024 12:08:47 E-00290   147 65535  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1706371127_0017>
01/27/2024 14:59:05  01/27/2024 11:09:05 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1706367545_0017>
01/27/2024 14:59:04  01/27/2024 11:09:04 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706367544_0017>
01/27/2024 14:58:47  01/27/2024 11:08:47 E-00290   147  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1706367527_0017>
01/27/2024 13:59:02  01/27/2024 10:09:02 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706363942_0017>
01/27/2024 13:59:02  01/27/2024 10:09:02 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1706363942_0017>
01/27/2024 13:58:47  01/27/2024 10:08:47 E-00290   147  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1706363927_0017>
01/27/2024 12:59:20  01/27/2024 09:09:20 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1706360360_0017>
01/27/2024 12:59:20  01/27/2024 09:09:20 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1706360360_0017>
01/27/2024 12:58:47  01/27/2024 09:08:47 E-00290   147  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1706360327_0017>
01/27/2024 12:33:46  01/27/2024 08:43:46 E-16419     1     0      NV_ID= 35 (NV_O2FLUSH_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706358826_0017>
01/27/2024 12:31:46  01/27/2024 08:41:46 E-16419     0     1      NV_ID= 35 (NV_O2FLUSH_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1706358706_0017>
01/27/2024 11:59:04  01/27/2024 08:09:04 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1706356744_0017>
01/27/2024 11:58:47  01/27/2024 08:08:47 E-00290   147  3600  ERR_URGENT_REMINDER  URGENT_SERVICE  <UTC:1706356727_0017>
01/27/2024 11:09:19  01/27/2024 07:19:19 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1706353759_0017>
