Product ID=2c, Serial#=TV114090503, SWVersion=(See Log Data), HWVersion=(See Log Data)
------------------------------------------------------------------
LOG ID 0017 (Encrypted Significant Event Text) 1182964 total bytes
01/17/2024 12:58:20  01/17/2024 09:55:20 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1705496300_0017>
01/17/2024 12:58:19  01/17/2024 09:55:19 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1705496299_0017>
01/17/2024 12:58:16  01/17/2024 09:55:16 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1705496296_0017>
01/17/2024 12:58:14  01/17/2024 09:55:14 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1705496294_0017>
01/17/2024 12:58:14  01/17/2024 09:55:14 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1705496294_0017>
01/17/2024 12:58:14  01/17/2024 09:55:14 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1705496294_0017>
01/17/2024 12:58:14  01/17/2024 09:55:14 E-00324     2 65535  ERR_POWER_ON  KEYPRESS  <UTC:1705496294_0017>
12/26/2023 14:57:16  12/26/2023 11:54:16 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1703602636_0017>
12/25/2023 16:59:08  12/25/2023 13:56:08 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1703523548_0017>
12/25/2023 16:59:08  12/25/2023 13:56:08 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1703523548_0017>
12/25/2023 16:59:07  12/25/2023 13:56:07 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1703523547_0017>
12/25/2023 16:58:36  12/25/2023 13:55:36 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1703523516_0017>
12/25/2023 16:58:34  12/25/2023 13:55:34 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703523514_0017>
12/25/2023 13:39:27  12/25/2023 10:36:27 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703511567_0017>
12/25/2023 13:39:26  12/25/2023 10:36:26 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703511566_0017>
12/25/2023 13:38:39  12/25/2023 10:35:39 E-00121   100    31  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703511519_0017>
12/25/2023 13:38:29  12/25/2023 10:35:29 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703511509_0017>
12/25/2023 13:38:29  12/25/2023 10:35:29 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703511509_0017>
12/25/2023 13:37:33  12/25/2023 10:34:33 E-00121   100    56  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703511453_0017>
12/25/2023 13:37:24  12/25/2023 10:34:24 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703511444_0017>
12/25/2023 13:37:23  12/25/2023 10:34:23 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703511443_0017>
12/25/2023 13:37:05  12/25/2023 10:34:05 E-00121   100    18  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703511425_0017>
12/25/2023 13:36:08  12/25/2023 10:33:08 E-00121   100    17  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703511368_0017>
12/25/2023 13:35:59  12/25/2023 10:32:59 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703511359_0017>
12/25/2023 13:35:58  12/25/2023 10:32:58 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703511358_0017>
12/25/2023 13:35:53  12/25/2023 10:32:53 E-00121   100     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703511353_0017>
12/25/2023 13:31:38  12/25/2023 10:28:38 E-16428     2     0      NV_ID= 44 (NV_RX_MODE)  P/S=P RX=0  AVAPS=0  <UTC:1703511098_0017>
12/25/2023 13:31:32  12/25/2023 10:28:32 E-17474     1     2      NV_ID= 66 (NV_TRIGGER_TYPE)  P/S=P RX=2  AVAPS=0  <UTC:1703511092_0017>
12/25/2023 11:55:35  12/25/2023 08:52:35 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703505335_0017>
12/25/2023 11:54:17  12/25/2023 08:51:17 E-00121   200    78  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703505257_0017>
12/25/2023 06:52:16  12/25/2023 03:49:16 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703487136_0017>
12/25/2023 06:52:15  12/25/2023 03:49:15 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703487135_0017>
12/25/2023 06:52:06  12/25/2023 03:49:06 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703487126_0017>
12/25/2023 06:51:32  12/25/2023 03:48:32 E-00121   200    43  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703487092_0017>
12/25/2023 05:25:27  12/25/2023 02:22:27 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703481927_0017>
12/25/2023 04:22:40  12/25/2023 01:19:40 E-00121   200     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703478160_0017>
12/25/2023 02:43:48  12/24/2023 23:40:48 E-00121   200     8  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703472228_0017>
12/25/2023 02:21:53  12/24/2023 23:18:53 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703470913_0017>
12/25/2023 02:21:52  12/24/2023 23:18:52 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703470912_0017>
12/25/2023 02:21:39  12/24/2023 23:18:39 E-00121   200    13  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470899_0017>
12/25/2023 02:20:36  12/24/2023 23:17:36 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703470836_0017>
12/25/2023 02:20:31  12/24/2023 23:17:31 E-17480    15    20      NV_ID= 72 (NV_PT_DISCONNECT)  P/S=P RX=2  AVAPS=0  <UTC:1703470831_0017>
12/25/2023 02:20:19  12/24/2023 23:17:19 E-00167     0 65535  ERR_UI_HIDE_KEY_PRESS  KEYPRESS  <UTC:1703470819_0017>
12/25/2023 02:19:38  12/24/2023 23:16:38 E-00121   150    43  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470778_0017>
12/25/2023 02:18:39  12/24/2023 23:15:39 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703470719_0017>
12/25/2023 02:18:20  12/24/2023 23:15:20 E-00121   150    15  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470700_0017>
12/25/2023 02:16:20  12/24/2023 23:13:20 E-00121   150    14  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470580_0017>
12/25/2023 02:15:35  12/24/2023 23:12:35 E-17480    20    15      NV_ID= 72 (NV_PT_DISCONNECT)  P/S=P RX=2  AVAPS=0  <UTC:1703470535_0017>
12/25/2023 02:15:31  12/24/2023 23:12:31 E-17480    10    20      NV_ID= 72 (NV_PT_DISCONNECT)  P/S=P RX=2  AVAPS=0  <UTC:1703470531_0017>
12/25/2023 02:15:16  12/24/2023 23:12:16 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703470516_0017>
12/25/2023 02:15:15  12/24/2023 23:12:15 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703470515_0017>
12/25/2023 02:14:54  12/24/2023 23:11:54 E-00121   100    18  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470494_0017>
12/25/2023 02:13:03  12/24/2023 23:10:03 E-00121   100    58  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470383_0017>
12/25/2023 02:12:33  12/24/2023 23:09:33 E-00121   100    13  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470353_0017>
12/25/2023 02:11:44  12/24/2023 23:08:44 E-00121   100    20  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470304_0017>
12/25/2023 02:11:26  12/24/2023 23:08:26 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703470286_0017>
12/25/2023 02:10:53  12/24/2023 23:07:53 E-00121   100    37  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470253_0017>
12/25/2023 02:10:10  12/24/2023 23:07:10 E-00121   100     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703470210_0017>
12/25/2023 02:07:04  12/24/2023 23:04:04 E-17480     5    10      NV_ID= 72 (NV_PT_DISCONNECT)  P/S=P RX=2  AVAPS=0  <UTC:1703470024_0017>
12/25/2023 02:06:58  12/24/2023 23:03:58 E-17474     2     1      NV_ID= 66 (NV_TRIGGER_TYPE)  P/S=P RX=2  AVAPS=0  <UTC:1703470018_0017>
12/25/2023 02:06:50  12/24/2023 23:03:50 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703470010_0017>
12/25/2023 02:06:34  12/24/2023 23:03:34 E-00121    50     7  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469994_0017>
12/25/2023 02:06:01  12/24/2023 23:03:01 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469961_0017>
12/25/2023 02:05:37  12/24/2023 23:02:37 E-00121    50    15  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469937_0017>
12/25/2023 02:03:20  12/24/2023 23:00:20 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469800_0017>
12/25/2023 02:02:20  12/24/2023 22:59:20 E-00121    50     8  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469740_0017>
12/25/2023 02:02:06  12/24/2023 22:59:06 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703469726_0017>
12/25/2023 02:02:05  12/24/2023 22:59:05 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703469725_0017>
12/25/2023 02:02:03  12/24/2023 22:59:03 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469723_0017>
12/25/2023 02:02:00  12/24/2023 22:59:00 E-00121    50     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469720_0017>
12/25/2023 02:01:48  12/24/2023 22:58:48 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469708_0017>
12/25/2023 02:01:47  12/24/2023 22:58:47 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703469707_0017>
12/25/2023 02:01:45  12/24/2023 22:58:45 E-00121    50     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469705_0017>
12/25/2023 02:00:49  12/24/2023 22:57:49 E-00121    50     7  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469649_0017>
12/25/2023 02:00:14  12/24/2023 22:57:14 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469614_0017>
12/25/2023 02:00:13  12/24/2023 22:57:13 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703469613_0017>
12/25/2023 02:00:01  12/24/2023 22:57:01 E-00121    50     8  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469601_0017>
12/25/2023 01:59:36  12/24/2023 22:56:36 E-00121    50    13  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469576_0017>
12/25/2023 01:59:18  12/24/2023 22:56:18 E-00121    50     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469558_0017>
12/25/2023 01:58:00  12/24/2023 22:55:00 E-00121    50    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469480_0017>
12/25/2023 01:57:43  12/24/2023 22:54:43 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469463_0017>
12/25/2023 01:57:22  12/24/2023 22:54:22 E-00121    50    18  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469442_0017>
12/25/2023 01:56:52  12/24/2023 22:53:52 E-00121    50     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469412_0017>
12/25/2023 01:56:29  12/24/2023 22:53:29 E-00121    50    10  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469389_0017>
12/25/2023 01:54:27  12/24/2023 22:51:27 E-00121    50     8  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469267_0017>
12/25/2023 01:54:04  12/24/2023 22:51:04 E-00121    50    11  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469244_0017>
12/25/2023 01:53:27  12/24/2023 22:50:27 E-00121    50    25  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469207_0017>
12/25/2023 01:52:31  12/24/2023 22:49:31 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703469151_0017>
12/25/2023 01:52:27  12/24/2023 22:49:27 E-00121    50     7  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469147_0017>
12/25/2023 01:52:02  12/24/2023 22:49:02 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469122_0017>
12/25/2023 01:51:42  12/24/2023 22:48:42 E-00168     0 65535  ERR_UI_AUDIO_PAUSE_KEY_PRESS  KEYPRESS  <UTC:1703469102_0017>
12/25/2023 01:51:40  12/24/2023 22:48:40 E-00121    50    18  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469100_0017>
12/25/2023 01:51:22  12/24/2023 22:48:22 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469082_0017>
12/25/2023 01:51:17  12/24/2023 22:48:17 E-00121    50     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469077_0017>
12/25/2023 01:50:27  12/24/2023 22:47:27 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703469027_0017>
12/25/2023 01:50:07  12/24/2023 22:47:07 E-00121    50    17  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703469007_0017>
12/25/2023 01:49:33  12/24/2023 22:46:33 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703468973_0017>
12/25/2023 01:49:18  12/24/2023 22:46:18 E-00121    50    11  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468958_0017>
12/25/2023 01:49:00  12/24/2023 22:46:00 E-00121    50     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468940_0017>
12/25/2023 01:47:54  12/24/2023 22:44:54 E-00121    50     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468874_0017>
12/25/2023 01:47:01  12/24/2023 22:44:01 E-00121    50    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468821_0017>
12/25/2023 01:46:13  12/24/2023 22:43:13 E-00121    50    16  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468773_0017>
12/25/2023 01:45:19  12/24/2023 22:42:19 E-00121    50     8  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468719_0017>
12/25/2023 01:44:27  12/24/2023 22:41:27 E-00121    50     7  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468667_0017>
12/25/2023 01:34:48  12/24/2023 22:31:48 E-00121    50     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468088_0017>
12/25/2023 01:34:19  12/24/2023 22:31:19 E-00121    50     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468059_0017>
12/25/2023 01:33:26  12/24/2023 22:30:26 E-00121    50     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703468006_0017>
12/25/2023 00:57:52  12/24/2023 21:54:52 E-00121    50    38  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703465872_0017>
12/25/2023 00:57:23  12/24/2023 21:54:23 E-00121    50    24  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703465843_0017>
12/25/2023 00:30:17  12/24/2023 21:27:17 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703464217_0017>
12/25/2023 00:30:11  12/24/2023 21:27:11 E-00121    50     6  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703464211_0017>
12/25/2023 00:27:56  12/24/2023 21:24:56 E-16428     1     2      NV_ID= 44 (NV_RX_MODE)  P/S=P RX=0  AVAPS=0  <UTC:1703464076_0017>
12/25/2023 00:27:46  12/24/2023 21:24:46 E-17455  1100  1000      NV_ID= 47 (NV_IPAP_PRESSURE)  P/S=P RX=2  AVAPS=0  <UTC:1703464066_0017>
12/25/2023 00:20:58  12/24/2023 21:17:58 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703463658_0017>
12/25/2023 00:03:59  12/24/2023 21:00:59 E-00112    50   185  ERR_LOW_RATE_ALARM  HIGH_ALARM  <UTC:1703462639_0017>
12/25/2023 00:03:49  12/24/2023 21:00:49 E-00121   100   189  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703462629_0017>
12/25/2023 00:03:17  12/24/2023 21:00:17 E-00121   100    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703462597_0017>
12/24/2023 23:36:32  12/24/2023 20:33:32 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703460992_0017>
12/24/2023 23:30:37  12/24/2023 20:27:37 E-00121   100     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703460637_0017>
12/24/2023 23:30:18  12/24/2023 20:27:18 E-00121   100     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703460618_0017>
12/24/2023 23:29:50  12/24/2023 20:26:50 E-00121   100    18  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703460590_0017>
12/24/2023 23:18:29  12/24/2023 20:15:29 E-00121   100     9  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703459909_0017>
12/24/2023 23:18:19  12/24/2023 20:15:19 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703459899_0017>
12/24/2023 23:17:46  12/24/2023 20:14:46 E-00121   100    33  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703459866_0017>
12/24/2023 22:13:34  12/24/2023 19:10:34 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703456014_0017>
12/24/2023 20:49:17  12/24/2023 17:46:17 E-00112    50   101  ERR_LOW_RATE_ALARM  HIGH_ALARM  <UTC:1703450957_0017>
12/24/2023 20:48:51  12/24/2023 17:45:51 E-00121   100   128  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703450931_0017>
12/24/2023 20:45:32  12/24/2023 17:42:32 E-00112    50     5  ERR_LOW_RATE_ALARM  HIGH_ALARM  <UTC:1703450732_0017>
12/24/2023 20:44:57  12/24/2023 17:41:57 E-00121   100    36  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703450697_0017>
12/24/2023 20:42:31  12/24/2023 17:39:31 E-00112    50    15  ERR_LOW_RATE_ALARM  HIGH_ALARM  <UTC:1703450551_0017>
12/24/2023 20:41:44  12/24/2023 17:38:44 E-00121   100    62  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703450504_0017>
12/24/2023 20:35:37  12/24/2023 17:32:37 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703450137_0017>
12/24/2023 20:05:42  12/24/2023 17:02:42 E-00121   100    14  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703448342_0017>
12/24/2023 20:05:27  12/24/2023 17:02:27 E-00121   100     5  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703448327_0017>
12/24/2023 17:10:50  12/24/2023 14:07:50 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703437850_0017>
12/24/2023 14:38:20  12/24/2023 11:35:20 E-00121   100    42  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703428700_0017>
12/24/2023 13:09:48  12/24/2023 10:06:48 E-16415     0     1      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1703423388_0017>
12/24/2023 13:09:48  12/24/2023 10:06:48 E-00324     1 65535  ERR_POWER_ON  KEYPRESS  <UTC:1703423388_0017>
12/24/2023 13:08:56  12/24/2023 10:05:56 E-16415     1     0      NV_ID= 31 (NV_UNIT_STATE)  P/S=P RX=0  AVAPS=0  <UTC:1703423336_0017>
12/24/2023 13:08:56  12/24/2023 10:05:56 E-00294     0 65535  ERR_POWER_OFF_YES_KEY  KEYPRESS  <UTC:1703423336_0017>
12/24/2023 13:08:55  12/24/2023 10:05:55 E-00293     0 65535  ERR_POWER_OFF_KEY  KEYPRESS  <UTC:1703423335_0017>
12/24/2023 10:22:54  12/24/2023 07:19:54 E-16958     3     2      NV_ID= 62 (NV_RISE_TIME)  P/S=P RX=1  AVAPS=0  <UTC:1703413374_0017>
12/24/2023 10:19:41  12/24/2023 07:16:41 E-16943  1100  1000      NV_ID= 47 (NV_IPAP_PRESSURE)  P/S=P RX=1  AVAPS=0  <UTC:1703413181_0017>
12/24/2023 05:07:27  12/24/2023 02:04:27 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703394447_0017>
12/24/2023 02:34:01  12/23/2023 23:31:01 E-00121   100    12  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703385241_0017>
12/24/2023 02:33:34  12/23/2023 23:30:34 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703385214_0017>
12/24/2023 02:33:33  12/23/2023 23:30:33 E-00121   100     1  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703385213_0017>
12/24/2023 02:33:20  12/23/2023 23:30:20 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703385200_0017>
12/24/2023 02:33:17  12/23/2023 23:30:17 E-00121   100     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703385197_0017>
12/24/2023 02:33:07  12/23/2023 23:30:07 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703385187_0017>
12/24/2023 02:33:04  12/23/2023 23:30:04 E-00121   100     3  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703385184_0017>
12/24/2023 02:32:43  12/23/2023 23:29:43 E-00166     0 65535  ERR_UI_RESET_KEY_PRESS  KEYPRESS  <UTC:1703385163_0017>
12/24/2023 02:32:33  12/23/2023 23:29:33 E-00121   100     4  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703385153_0017>
12/24/2023 02:32:05  12/23/2023 23:29:05 E-00121   100     4  ERR_PATIENT_DISCONNECT_ALARM  HIGH_ALARM  <UTC:1703385125_0017>
